EZABPQM;Tranche_Debut;Tranche_Fin;Mnémo;Territoire;Date_Attribution
24676;246760000;246769999;COMP;Métropole;17/01/2012
246770;246770000;246770999;LEGO;Métropole;06/12/2011
246780;246780000;246780999;LEGO;Métropole;06/12/2011
24679;246790000;246799999;ODIG;Métropole;01/02/2019
24680;246800000;246809999;VOXB;Métropole;01/07/2010
24681;246810000;246819999;ODIG;Métropole;01/02/2019
24682;246820000;246829999;VOXB;Métropole;01/07/2010
24683;246830000;246839999;OVH;Métropole;23/10/2012
24684;246840000;246849999;VOXB;Métropole;01/07/2010
24685;246850000;246859999;ALPL;Métropole;06/11/2012
24686;246860000;246869999;PHON;Métropole;06/03/2012
246870;246870000;246870999;LEGO;Métropole;06/03/2012
246871;246871000;246871999;LEGO;Métropole;06/03/2012
24688;246880000;246889999;VOXB;Métropole;01/07/2010
24689;246890000;246899999;ODIG;Métropole;01/02/2019
24690;246900000;246909999;ODIG;Métropole;01/02/2019
24691;246910000;246919999;OVH;Métropole;10/04/2012
24692;246920000;246929999;PHON;Métropole;06/03/2012
24693;246930000;246939999;FRTE;Métropole;01/07/2018
24694;246940000;246949999;FRTE;Métropole;01/07/2018
24695;246950000;246959999;FRTE;Métropole;01/07/2018
24696;246960000;246969999;PHON;Métropole;06/03/2012
24697;246970000;246979999;FRTE;Métropole;01/07/2018
24698;246980000;246989999;FRTE;Métropole;01/07/2018
24699;246990000;246999999;SEWA;Métropole;26/11/2013
247;247000000;247999999;FRTE;Métropole;01/01/2017
248;248000000;248999999;FRTE;Métropole;01/01/2017
2490;249000000;249099999;SFR0;Métropole;08/12/2011
24910;249100000;249109999;SFR0;Métropole;08/12/2011
24911;249110000;249119999;SFR0;Métropole;08/12/2011
24912;249120000;249129999;SFR0;Métropole;08/12/2011
24913;249130000;249139999;SFR0;Métropole;08/12/2011
24914;249140000;249149999;SFR0;Métropole;08/12/2011
24915;249150000;249159999;SFR0;Métropole;08/12/2011
24916;249160000;249169999;SFR0;Métropole;08/12/2011
24917;249170000;249179999;VOIM;Métropole;12/06/2024
24918;249180000;249189999;COMP;Métropole;20/12/2011
24919;249190000;249199999;SFR0;Métropole;08/12/2011
24920;249200000;249209999;SFR0;Métropole;08/12/2011
24921;249210000;249219999;SFR0;Métropole;08/12/2011
24922;249220000;249229999;SFR0;Métropole;08/12/2011
24923;249230000;249239999;SEWA;Métropole;15/05/2024
24924;249240000;249249999;MCI;Métropole;01/01/2018
24926;249260000;249269999;MCI;Métropole;01/01/2018
24928;249280000;249289999;MCI;Métropole;01/01/2018
24929;249290000;249299999;MCI;Métropole;01/01/2018
2493;249300000;249399999;MCI;Métropole;01/01/2018
24940;249400000;249409999;MCI;Métropole;01/01/2018
24941;249410000;249419999;MCI;Métropole;01/01/2018
24942;249420000;249429999;MCI;Métropole;01/01/2018
24943;249430000;249439999;MCI;Métropole;01/01/2018
24944;249440000;249449999;UPCF;Métropole;01/05/2014
24945;249450000;249459999;MCI;Métropole;01/01/2018
24946;249460000;249469999;MCI;Métropole;01/01/2018
24947;249470000;249479999;MCI;Métropole;01/01/2018
24948;249480000;249489999;MCI;Métropole;01/01/2018
24949;249490000;249499999;PHON;Métropole;01/04/2021
24950;249500000;249509999;MCI;Métropole;01/01/2018
24951;249510000;249519999;MCI;Métropole;01/01/2018
24952;249520000;249529999;SFR0;Métropole;08/12/2011
24953;249530000;249539999;FRTE;Métropole;01/07/2018
24954;249540000;249549999;BOUY;Métropole;13/03/2008
24955;249550000;249559999;BOUY;Métropole;13/03/2008
24956;249560000;249569999;BOUY;Métropole;13/03/2008
24957;249570000;249579999;BOUY;Métropole;13/03/2008
24958;249580000;249589999;BOUY;Métropole;13/03/2008
24959;249590000;249599999;BOUY;Métropole;13/03/2008
24960;249600000;249609999;BOUY;Métropole;13/03/2008
24961;249610000;249619999;COMP;Métropole;06/12/2007
24962;249620000;249629999;BOUY;Métropole;13/03/2008
24963;249630000;249639999;BOUY;Métropole;13/03/2008
24964;249640000;249649999;BOUY;Métropole;13/03/2008
24965;249650000;249659999;BOUY;Métropole;13/03/2008
24966;249660000;249669999;BOUY;Métropole;13/03/2008
24967;249670000;249679999;BOUY;Métropole;13/03/2008
24968;249680000;249689999;BOUY;Métropole;13/03/2008
24969;249690000;249699999;BOUY;Métropole;13/03/2008
24970;249700000;249709999;COMP;Métropole;17/01/2012
24971;249710000;249719999;COMP;Métropole;17/01/2012
24972;249720000;249729999;COMP;Métropole;17/01/2012
24973;249730000;249739999;COMP;Métropole;17/01/2012
24974;249740000;249749999;COMP;Métropole;17/01/2012
24975;249750000;249759999;COMP;Métropole;24/01/2008
24976;249760000;249769999;COMP;Métropole;24/01/2008
24977;249770000;249779999;COMP;Métropole;24/01/2008
24978;249780000;249789999;COMP;Métropole;24/01/2008
24979;249790000;249799999;ODIG;Métropole;01/02/2019
24980;249800000;249809999;SFR0;Métropole;08/12/2011
24981;249810000;249819999;COMP;Métropole;17/07/2008
24982;249820000;249829999;ALNI;Métropole;22/10/2015
24983;249830000;249839999;COMP;Métropole;24/01/2008
24984;249840000;249849999;COMP;Métropole;24/01/2008
24985;249850000;249859999;COMP;Métropole;24/01/2008
24986;249860000;249869999;BOUY;Métropole;13/03/2008
24987;249870000;249879999;UPCF;Métropole;01/05/2014
24988;249880000;249889999;VOXB;Métropole;27/05/2008
24989;249890000;249899999;FRTE;Métropole;01/07/2018
2499;249900000;249999999;COMP;Métropole;17/07/2008
25000;250000000;250009999;FREE;Métropole;08/01/2009
25001;250010000;250019999;SFR0;Métropole;08/12/2011
25002;250020000;250029999;FREE;Métropole;08/01/2009
25003;250030000;250039999;FREE;Métropole;08/01/2009
25004;250040000;250049999;FREE;Métropole;08/01/2009
25005;250050000;250059999;FREE;Métropole;08/01/2009
25006;250060000;250069999;SFR0;Métropole;08/12/2011
25007;250070000;250079999;SFR0;Métropole;08/12/2011
25008;250080000;250089999;SFR0;Métropole;08/12/2011
25009;250090000;250099999;SFR0;Métropole;08/12/2011
25010;250100000;250109999;SFR0;Métropole;08/12/2011
25011;250110000;250119999;SFR0;Métropole;08/12/2011
25012;250120000;250129999;SFR0;Métropole;08/12/2011
25013;250130000;250139999;SFR0;Métropole;08/12/2011
25014;250140000;250149999;SFR0;Métropole;08/12/2011
250150;250150000;250150999;COMP;Métropole;28/09/2004
250153;250153000;250153999;COMP;Métropole;28/09/2004
250155;250155000;250155999;COMP;Métropole;28/09/2004
25016;250160000;250169999;SFR0;Métropole;08/12/2011
25017;250170000;250179999;SFR0;Métropole;08/12/2011
25018;250180000;250189999;SFR0;Métropole;08/12/2011
25019;250190000;250199999;SFR0;Métropole;08/12/2011
2502;250200000;250299999;SFR0;Métropole;08/12/2011
25030;250300000;250309999;COMP;Métropole;20/12/2011
25031;250310000;250319999;COMP;Métropole;17/01/2012
25032;250320000;250329999;COMP;Métropole;17/01/2012
25033;250330000;250339999;COMP;Métropole;17/01/2012
25034;250340000;250349999;COMP;Métropole;17/01/2012
25035;250350000;250359999;FREE;Métropole;08/01/2009
25036;250360000;250369999;COMP;Métropole;17/01/2012
25037;250370000;250379999;COMP;Métropole;17/01/2012
25038;250380000;250389999;COMP;Métropole;17/01/2012
25039;250390000;250399999;COMP;Métropole;17/01/2012
25040;250400000;250409999;COMP;Métropole;17/01/2012
25041;250410000;250419999;COMP;Métropole;17/01/2012
25042;250420000;250429999;COMP;Métropole;17/01/2012
25043;250430000;250439999;SFR0;Métropole;08/12/2011
25044;250440000;250449999;SFR0;Métropole;08/12/2011
25045;250450000;250459999;SFR0;Métropole;08/12/2011
25046;250460000;250469999;SFR0;Métropole;08/12/2011
25047;250470000;250479999;SFR0;Métropole;08/12/2011
25048;250480000;250489999;SFR0;Métropole;08/12/2011
25049;250490000;250499999;SFR0;Métropole;08/12/2011
25050;250500000;250509999;UPCF;Métropole;01/05/2014
25051;250510000;250519999;SFR0;Métropole;08/12/2011
25052;250520000;250529999;SFR0;Métropole;08/12/2011
25053;250530000;250539999;SFR0;Métropole;08/12/2011
25054;250540000;250549999;PAOP;Métropole;14/04/2011
25055;250550000;250559999;BOUY;Métropole;20/09/2000
25056;250560000;250569999;BOUY;Métropole;20/09/2000
25057;250570000;250579999;SFR0;Métropole;08/12/2011
25058;250580000;250589999;BOUY;Métropole;20/09/2000
25059;250590000;250599999;SFR0;Métropole;08/12/2011
25060;250600000;250609999;BOUY;Métropole;20/09/2000
25061;250610000;250619999;BOUY;Métropole;20/09/2000
25062;250620000;250629999;BOUY;Métropole;20/09/2000
25063;250630000;250639999;BOUY;Métropole;20/09/2000
25064;250640000;250649999;BOUY;Métropole;20/09/2000
25065;250650000;250659999;UPCF;Métropole;01/05/2014
25066;250660000;250669999;SFR0;Métropole;08/12/2011
25067;250670000;250679999;SFR0;Métropole;08/12/2011
25068;250680000;250689999;SFR0;Métropole;08/12/2011
25069;250690000;250699999;SFR0;Métropole;08/12/2011
25070;250700000;250709999;SFR0;Métropole;08/12/2011
25071;250710000;250719999;COMP;Métropole;07/06/2005
25072;250720000;250729999;COMP;Métropole;07/06/2005
25073;250730000;250739999;SFR0;Métropole;08/12/2011
25074;250740000;250749999;SFR0;Métropole;08/12/2011
25075;250750000;250759999;SFR0;Métropole;08/12/2011
25076;250760000;250769999;SFR0;Métropole;08/12/2011
25077;250770000;250779999;SFR0;Métropole;08/12/2011
25078;250780000;250789999;FREE;Métropole;08/01/2009
25079;250790000;250799999;SFR0;Métropole;08/12/2011
25080;250800000;250809999;SFR0;Métropole;08/12/2011
25081;250810000;250819999;SFR0;Métropole;08/12/2011
25082;250820000;250829999;COLT;Métropole;01/01/2018
25083;250830000;250839999;COLT;Métropole;01/01/2018
25084;250840000;250849999;COLT;Métropole;01/01/2018
25085;250850000;250859999;COLT;Métropole;01/01/2018
25086;250860000;250869999;COLT;Métropole;01/01/2018
25087;250870000;250879999;COLT;Métropole;01/01/2018
250880;250880000;250880999;LEGO;Métropole;25/06/2009
25089;250890000;250899999;COLT;Métropole;01/01/2018
25090;250900000;250909999;SFR0;Métropole;08/12/2011
25091;250910000;250919999;FREE;Métropole;08/01/2009
25092;250920000;250929999;FREE;Métropole;08/01/2009
25093;250930000;250939999;FREE;Métropole;08/01/2009
25094;250940000;250949999;FREE;Métropole;08/01/2009
25095;250950000;250959999;FREE;Métropole;08/01/2009
25096;250960000;250969999;FREE;Métropole;08/01/2009
25097;250970000;250979999;FREE;Métropole;08/01/2009
25098;250980000;250989999;FREE;Métropole;08/01/2009
25099;250990000;250999999;FREE;Métropole;08/01/2009
251;251000000;251999999;FRTE;Métropole;01/01/2017
25200;252000000;252009999;HUBT;Métropole;03/09/2009
25201;252010000;252019999;HUBT;Métropole;03/09/2009
25202;252020000;252029999;HUBT;Métropole;03/09/2009
25203;252030000;252039999;HUBT;Métropole;03/09/2009
25204;252040000;252049999;HUBT;Métropole;03/09/2009
25205;252050000;252059999;HUBT;Métropole;03/09/2009
25206;252060000;252069999;HUBT;Métropole;03/09/2009
25207;252070000;252079999;DIAB;Métropole;02/09/2010
25208;252080000;252089999;VOXB;Métropole;01/07/2010
25209;252090000;252099999;SFR0;Métropole;08/12/2011
25210;252100000;252109999;SFR0;Métropole;08/12/2011
25211;252110000;252119999;ODIG;Métropole;01/02/2019
252120;252120000;252120999;LEGO;Métropole;05/05/2011
252130;252130000;252130999;LEGO;Métropole;05/05/2011
252140;252140000;252140999;LEGO;Métropole;05/05/2011
252148;252148000;252148999;LEGO;Métropole;05/05/2011
252150;252150000;252150999;LEGO;Métropole;05/05/2011
252160;252160000;252160999;LEGO;Métropole;05/05/2011
252161;252161000;252161999;LEGO;Métropole;05/05/2011
252170;252170000;252170999;LEGO;Métropole;05/05/2011
25218;252180000;252189999;COMP;Métropole;07/06/2011
25219;252190000;252199999;HEXA;Métropole;19/04/2018
25220;252200000;252209999;IPDI;Métropole;26/07/2011
25221;252210000;252219999;IPDI;Métropole;26/07/2011
25222;252220000;252229999;IPDI;Métropole;26/07/2011
25223;252230000;252239999;ODIG;Métropole;01/02/2019
25224;252240000;252249999;ODIG;Métropole;01/02/2019
25225;252250000;252259999;ODIG;Métropole;01/02/2019
25226;252260000;252269999;ODIG;Métropole;01/02/2019
25227;252270000;252279999;ODIG;Métropole;01/02/2019
25228;252280000;252289999;ODIG;Métropole;01/02/2019
25229;252290000;252299999;ODIG;Métropole;01/02/2019
25230;252300000;252309999;ODIG;Métropole;01/02/2019
25231;252310000;252319999;ODIG;Métropole;01/02/2019
25232;252320000;252329999;CELY;Métropole;29/06/2017
252330;252330000;252330999;LEGO;Métropole;06/03/2012
252331;252331000;252331999;LEGO;Métropole;06/03/2012
252332;252332000;252332999;LEGO;Métropole;06/03/2012
252333;252333000;252333999;LEGO;Métropole;06/03/2012
252340;252340000;252340999;LEGO;Métropole;06/03/2012
252341;252341000;252341999;LEGO;Métropole;06/03/2012
25235;252350000;252359999;OVH;Métropole;10/04/2012
25236;252360000;252369999;OVH;Métropole;10/04/2012
25237;252370000;252379999;ALPL;Métropole;06/11/2012
25238;252380000;252389999;FRTE;Métropole;01/07/2018
25239;252390000;252399999;FRTE;Métropole;01/07/2018
25240;252400000;252409999;FRTE;Métropole;01/07/2018
25241;252410000;252419999;OVH;Métropole;02/04/2013
25242;252420000;252429999;VOXB;Métropole;01/07/2010
25243;252430000;252439999;OVH;Métropole;02/04/2013
25244;252440000;252449999;ALNI;Métropole;23/09/2010
25245;252450000;252459999;OVH;Métropole;02/04/2013
25246;252460000;252469999;OVH;Métropole;02/04/2013
25247;252470000;252479999;OVH;Métropole;02/04/2013
25248;252480000;252489999;VOXB;Métropole;01/07/2010
25249;252490000;252499999;OVH;Métropole;02/04/2013
25250;252500000;252509999;OVH;Métropole;02/04/2013
25251;252510000;252519999;OVH;Métropole;02/04/2013
25252;252520000;252529999;LEON;Métropole;20/12/2011
25253;252530000;252539999;OVH;Métropole;02/04/2013
25254;252540000;252549999;OVH;Métropole;02/04/2013
25255;252550000;252559999;OVH;Métropole;02/04/2013
25256;252560000;252569999;CORI;Métropole;03/09/2018
25257;252570000;252579999;HEXA;Métropole;19/04/2018
25258;252580000;252589999;REMM;Métropole;12/11/2013
25259;252590000;252599999;SEWA;Métropole;26/11/2013
25260;252600000;252609999;SEWA;Métropole;26/11/2013
25261;252610000;252619999;SEWA;Métropole;26/11/2013
25262;252620000;252629999;BOUY;Métropole;09/12/2010
25263;252630000;252639999;OVH;Métropole;10/12/2013
25264;252640000;252649999;OVH;Métropole;10/12/2013
25265;252650000;252659999;OVH;Métropole;10/12/2013
25266;252660000;252669999;OVH;Métropole;10/12/2013
25267;252670000;252679999;OVH;Métropole;10/12/2013
25268;252680000;252689999;NWTI;Métropole;09/12/2014
25269;252690000;252699999;OPEN;Métropole;16/12/2014
25270;252700000;252709999;DGLP;Métropole;01/10/2020
25271;252710000;252719999;OPEN;Métropole;10/02/2015
25272;252720000;252729999;MWSP;Métropole;22/07/2010
25273;252730000;252739999;HUBT;Métropole;03/09/2009
25274;252740000;252749999;OVH;Métropole;29/07/2014
25275;252750000;252759999;OPEN;Métropole;20/11/2014
25276;252760000;252769999;COMP;Métropole;17/01/2012
25277;252770000;252779999;OVH;Métropole;29/07/2014
25278;252780000;252789999;OVH;Métropole;29/07/2014
25279;252790000;252799999;OVH;Métropole;29/07/2014
25280;252800000;252809999;OVH;Métropole;29/07/2014
25281;252810000;252819999;OVH;Métropole;29/07/2014
25282;252820000;252829999;OVH;Métropole;29/07/2014
25283;252830000;252839999;OVH;Métropole;29/07/2014
25284;252840000;252849999;VOXB;Métropole;01/07/2010
25285;252850000;252859999;YOOT;Métropole;06/07/2017
25286;252860000;252869999;VOXB;Métropole;01/07/2010
25287;252870000;252879999;SFR0;Métropole;22/03/2018
25288;252880000;252889999;VOXB;Métropole;01/07/2010
25289;252890000;252899999;ODIG;Métropole;01/02/2019
25290;252900000;252909999;ODIG;Métropole;01/02/2019
25291;252910000;252919999;ODIG;Métropole;01/02/2019
25292;252920000;252929999;ODIG;Métropole;01/02/2019
25293;252930000;252939999;ODIG;Métropole;01/02/2019
25294;252940000;252949999;ODIG;Métropole;01/02/2019
25295;252950000;252959999;ODIG;Métropole;01/02/2019
25296;252960000;252969999;ODIG;Métropole;01/02/2019
